id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SE;SUDESTE/CENTRO-OESTE;2022-10-01 11:00:00;18445.92773437;6565.02587890;4.00000000;1773.60900878;34564.26999999;-7775.70800000
S;SUL;2022-10-01 11:00:00;7076.03808593;930.77600097;336.33401489;3.00000000;9450.22300000;-1104.07500000
NE;NORDESTE;2022-10-01 12:00:00;2606.93408203;662.68798828;12603.51660156;3289.45605468;9612.16400000;9550.43100000
N;NORTE;2022-10-01 12:00:00;2424.17895507;1624.48400878;373.75100708;3.00000000;5964.94400000;-1539.53000000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-01 12:00:00;30625.55100000;9785.16000000;13383.53400000;5035.45900000;58829.70000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-01 12:00:00;18556.64648437;6569.85009765;4.00000000;1740.00305175;34401.70799999;-7531.20899999
S;SUL;2022-10-01 12:00:00;7037.79199218;928.13800048;402.26599121;3.00000000;8850.88800000;-479.69200000
NE;NORDESTE;2022-10-01 13:00:00;2588.97705078;662.41400146;12095.36425781;3156.47412109;9724.78700000;8778.44199999
N;NORTE;2022-10-01 13:00:00;2434.38696289;1617.34997558;360.87600708;3.00000000;6203.80399999;-1788.19099999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-01 13:00:00;31803.96600000;9784.65100000;12895.46700000;4869.53100000;59353.62000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-01 13:00:00;18862.60546875;6575.49902343;4.00000000;1707.05700683;34794.36799999;-7645.20700000
S;SUL;2022-10-01 13:00:00;7917.99707031;929.38800048;435.22698974;3.00000000;8630.65599999;654.95600000
NE;NORDESTE;2022-10-01 14:00:00;2585.56494140;655.41601562;11817.40722656;3024.36303710;10092.64600000;7990.10500000
N;NORTE;2022-10-01 14:00:00;2841.12402343;1609.85205078;350.01800537;3.00000000;6526.20000000;-1722.20599999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-01 14:00:00;33681.01500000;9747.68100000;12713.63700000;4653.62000000;60795.95000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-01 14:00:00;19625.10351562;6562.13085937;5.00000000;1624.25695800;35491.16100000;-7674.66999999
S;SUL;2022-10-01 14:00:00;8629.22265625;920.28198242;541.21197509;2.00000000;8685.94599999;1406.77100000
NE;NORDESTE;2022-10-01 15:00:00;2863.41796875;660.40301513;11989.34570312;2621.61010742;10568.87900000;7565.89800000
N;NORTE;2022-10-01 15:00:00;2973.52490234;1609.95202636;342.65600585;2.00000000;6692.35700000;-1764.22400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-01 15:00:00;36073.70500000;9761.98400000;12930.99100000;3971.69000000;62738.37000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-01 15:00:00;21429.26562500;6571.60986328;5.00000000;1347.07995605;36532.23399999;-7179.27800000
S;SUL;2022-10-01 15:00:00;8807.49609375;920.01898193;593.98901367;1.00000000;8944.90000000;1377.60400000
NE;NORDESTE;2022-10-01 16:00:00;3920.41894531;658.88397216;12203.77539062;1473.41003417;11079.29899999;7177.18900000
N;NORTE;2022-10-01 16:00:00;3632.42309570;1605.90600585;352.45901489;1.00000000;6649.38199999;-1057.59400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-01 16:00:00;40244.03700000;9763.73900000;13094.46300000;2504.42300000;65606.66000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-01 16:00:00;22492.63671875;6584.41503906;5.00000000;1029.01293945;38219.31999999;-8108.25600000
S;SUL;2022-10-01 16:00:00;10198.55859375;914.53399658;533.22900390;1.00000000;9658.66100000;1988.66100000
NE;NORDESTE;2022-10-01 17:00:00;5056.19189453;667.86297607;11980.99414062;165.60299682;11755.30799999;6115.34400000
N;NORTE;2022-10-01 17:00:00;3912.06811523;1610.12597656;334.44799804;0E-8;6544.37900000;-687.73700000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-01 17:00:00;46385.05600000;9788.84200000;12711.65200000;430.03500000;69315.59000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-01 17:00:00;26098.28710937;6594.19921875;5.00000000;263.43200683;40294.88600000;-7333.96700000
S;SUL;2022-10-01 17:00:00;11318.50781250;916.65399169;391.20999145;1.00000000;10721.01200000;1906.36000000
NE;NORDESTE;2022-10-01 18:00:00;5515.44677734;667.46697998;12665.16992187;1.78199994;12856.66099999;5993.20500000
N;NORTE;2022-10-01 18:00:00;4642.33593750;1622.51904296;352.85598754;0E-8;6747.07100000;-129.35999999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-01 18:00:00;52793.34500000;9833.75200000;13376.16100000;53.06000000;76056.32000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-01 18:00:00;30333.79882812;6625.99023437;5.00000000;50.27799987;44137.15999999;-7122.09400000
S;SUL;2022-10-01 18:00:00;12301.76367187;917.77600097;353.13500976;1.00000000;12315.42599999;1258.24900000
NE;NORDESTE;2022-10-01 19:00:00;5641.43310546;666.56097412;13614.23632812;1.15299999;12726.21099999;7197.17200000
N;NORTE;2022-10-01 19:00:00;4487.70605468;1630.49597167;351.27398681;0E-8;6985.14700000;-515.67100000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-01 19:00:00;52903.78300000;9873.02300000;14364.57800000;31.77800000;77173.16000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-01 19:00:00;30451.88867187;6651.81591796;5.00000000;29.62500000;44526.70000000;-7388.37000000
S;SUL;2022-10-01 19:00:00;12322.75488281;924.15002441;394.06799316;1.00000000;12935.10400000;706.86900000
NE;NORDESTE;2022-10-01 20:00:00;5679.12500000;670.68499755;14589.42773437;1.03900003;12548.45300000;8391.82400000
N;NORTE;2022-10-01 20:00:00;4276.49902343;1626.70300292;368.94799804;0E-8;7031.47500000;-759.32500000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-01 20:00:00;49211.50400000;9931.05700000;15348.93200000;27.58400000;74519.08000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-01 20:00:00;27748.38476562;6711.34082031;5.00000000;25.54500007;43009.33199999;-8519.06200000
S;SUL;2022-10-01 20:00:00;11507.49609375;922.32800292;385.55599975;1.00000000;11929.81699999;886.56300000
NE;NORDESTE;2022-10-01 21:00:00;5625.62011718;663.70300292;14912.07031250;1.01100003;12623.05000000;8579.35399999
N;NORTE;2022-10-01 21:00:00;3970.94189453;1628.42102050;388.97000122;0E-8;7125.70900000;-1137.37600000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-01 21:00:00;46383.38100000;9992.59200000;15657.35800000;27.20600000;72060.54000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-01 21:00:00;26306.99218750;6780.58593750;5.00000000;25.19499969;41195.81900000;-8078.04499999
S;SUL;2022-10-01 21:00:00;10479.82617187;919.88201904;351.31799316;1.00000000;11115.95899999;636.06700000
NE;NORDESTE;2022-10-01 22:00:00;5234.15917968;661.81597900;14843.30566406;0.78700000;12431.95699999;8308.11100000
N;NORTE;2022-10-01 22:00:00;3242.90209960;1621.17199707;383.86300659;0E-8;7275.99100000;-2028.05400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-01 22:00:00;43178.77600000;10022.47000000;15534.31400000;26.95400000;68762.51000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-01 22:00:00;24464.70312500;6819.59423828;5.00000000;25.16699981;38791.47699999;-7477.01299999
S;SUL;2022-10-01 22:00:00;10237.01171875;919.88800048;302.14498901;1.00000000;10263.08900000;1196.95599999
NE;NORDESTE;2022-10-01 23:00:00;4300.82812500;656.41400146;14956.16796875;0.64899998;12122.17399999;7791.88500000
N;NORTE;2022-10-01 23:00:00;2589.43994140;1618.07897949;383.59600830;0E-8;7312.95700000;-2721.84200000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-01 23:00:00;40060.68800000;10027.09100000;15578.29400000;26.82200000;65692.90000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-01 23:00:00;22627.83984375;6829.37011718;5.00000000;25.17300033;36820.75499999;-7333.37200000
S;SUL;2022-10-01 23:00:00;10542.58007812;923.22802734;233.52999877;1.00000000;9437.00900000;2263.32900000
NE;NORDESTE;2022-10-02 00:00:00;3923.96093750;630.66400146;15060.35546875;0.76899999;11754.05500000;7861.69400000
N;NORTE;2022-10-02 00:00:00;2616.83691406;1702.53796386;386.31799316;0E-8;7241.16000000;-2535.46700000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 00:00:00;36316.50700000;10132.82700000;15666.99700000;26.91600000;62143.25000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-02 00:00:00;19815.66992187;6875.66894531;5.00000000;25.14699935;34553.62400000;-7832.13899999
S;SUL;2022-10-02 00:00:00;9960.04003906;923.95599365;215.32400512;1.00000000;8594.40800000;2505.91199999
NE;NORDESTE;2022-10-02 01:00:00;3410.13793945;624.72399902;14804.49609375;0.43200001;11404.06599999;7435.72400000
N;NORTE;2022-10-02 01:00:00;2486.83496093;1712.31701660;379.95199584;0E-8;7127.35700000;-2548.25300000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 01:00:00;33563.93900000;10107.50600000;15386.83200000;26.57700000;59084.85000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-02 01:00:00;18174.74414062;6843.78417968;5.00000000;25.14500045;32554.13199999;-7505.45899999
S;SUL;2022-10-02 01:00:00;9492.22167968;926.68103027;197.38400268;1.00000000;7999.29900000;2617.98799999
NE;NORDESTE;2022-10-02 02:00:00;2943.02392578;625.56597900;14326.66113281;0.79500001;11080.56300000;6815.48300000
N;NORTE;2022-10-02 02:00:00;2489.56591796;1714.39001464;378.10598754;0E-8;6996.76499999;-2414.70299999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 02:00:00;31842.15500000;10134.30200000;14881.60100000;26.99000000;56885.05000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-02 02:00:00;17630.86132812;6850.96923828;4.00000000;25.19499969;31232.92700000;-6721.90100000
S;SUL;2022-10-02 02:00:00;8778.70312500;943.37701416;172.83399963;1.00000000;7574.79299999;2321.12100000
NE;NORDESTE;2022-10-02 03:00:00;2831.20800781;620.15301513;13801.29687500;0.52799999;10861.21699999;6391.96900000
N;NORTE;2022-10-02 03:00:00;2496.49194335;1716.34704589;387.12701416;0E-8;6876.35900000;-2276.39300000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 03:00:00;31028.70400000;10136.54500000;14365.28400000;26.68600000;55557.22000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-02 03:00:00;17565.46484375;6870.66699218;4.00000000;25.15800094;30472.33200000;-6007.04300000
S;SUL;2022-10-02 03:00:00;8135.54003906;929.37799072;172.86000061;1.00000000;7347.31100000;1891.46700000
NE;NORDESTE;2022-10-02 04:00:00;2813.07299804;614.87500000;13324.78515625;0.86400002;10673.94399999;6079.65300000
N;NORTE;2022-10-02 04:00:00;2469.46606445;1700.30798339;356.09799194;0E-8;6755.61199999;-2229.73999999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 04:00:00;30838.41700000;10120.80400000;13854.55600000;27.02000000;54840.80000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-02 04:00:00;17607.36132812;6884.99023437;4.00000000;25.15600013;30162.65800000;-5641.15000000
S;SUL;2022-10-02 04:00:00;7948.51611328;920.63098144;169.67300415;1.00000000;7248.58300000;1791.23700000
NE;NORDESTE;2022-10-02 05:00:00;2808.01611328;613.98498535;13013.99023437;89.83799743;9884.88399999;6640.94500000
N;NORTE;2022-10-02 05:00:00;2466.12792968;1666.76098632;309.53601074;0E-8;6613.51600000;-2171.09100000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 05:00:00;29829.87700000;10069.61900000;13498.00300000;123.70400000;53521.20000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-02 05:00:00;17521.72656250;6870.00976562;4.00000000;32.86600112;29739.66199999;-5311.05899999
S;SUL;2022-10-02 05:00:00;7034.00585937;918.86297607;170.47700500;1.00000000;7283.14100000;841.20500000
NE;NORDESTE;2022-10-02 06:00:00;2777.59204101;614.92999267;12164.81738281;1437.93603515;9197.35000000;7797.92500000
N;NORTE;2022-10-02 06:00:00;2461.64794921;1635.23803710;325.34799194;1.50000000;6225.10900000;-1801.37500000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 06:00:00;26844.79000000;10043.05700000;12686.83300000;1834.49500000;51409.18000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-02 06:00:00;16829.74023437;6870.64306640;4.00000000;394.05899047;28936.40099999;-4837.95899999
S;SUL;2022-10-02 06:00:00;4775.81005859;922.24597167;192.66799926;1.00000000;7050.31500000;-1158.59099999
NE;NORDESTE;2022-10-02 07:00:00;2515.62500000;604.32202148;12832.53613281;3058.98803710;8800.51900000;10210.95199999
N;NORTE;2022-10-02 07:00:00;2359.55395507;1600.42895507;356.75601196;2.50000000;5947.04100000;-1627.80200000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 07:00:00;23337.90700000;10004.18700000;13427.08600000;4230.50900000;50999.69000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-02 07:00:00;16087.87207031;6880.84619140;4.00000000;1167.52099609;29123.57100000;-4983.33199999
S;SUL;2022-10-02 07:00:00;2374.85595703;918.59002685;233.79400634;1.50000000;7128.55800000;-3599.81800000
NE;NORDESTE;2022-10-02 08:00:00;2533.25195312;583.85400390;11984.39941406;3353.04907226;8344.27400000;10110.27999999
N;NORTE;2022-10-02 08:00:00;2463.53100585;1591.92102050;375.80801391;3.00000000;5663.96400000;-1229.70400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 08:00:00;22951.88200000;9987.71800000;12570.08500000;4847.72600000;50357.41000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-02 08:00:00;16310.86230468;6888.84814453;4.00000000;1489.17700195;29257.86599999;-4564.97899999
S;SUL;2022-10-02 08:00:00;1644.23706054;923.09497070;205.87800598;2.50000000;7091.30700000;-4315.59700000
NE;NORDESTE;2022-10-02 09:00:00;2538.46606445;587.05401611;11168.15820312;3437.56298828;8001.65300000;9729.58800000
N;NORTE;2022-10-02 09:00:00;2564.36889648;1594.74304199;387.35598754;3.00000000;5431.18599999;-881.71800000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 09:00:00;23269.10000000;9976.51000000;11772.66500000;5016.65000000;50034.93000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-02 09:00:00;16406.00195312;6872.92822265;4.00000000;1573.08703613;29579.66600000;-4723.64999999
S;SUL;2022-10-02 09:00:00;1760.26403808;921.78497314;213.15100097;3.00000000;7022.42000000;-4124.22000000
NE;NORDESTE;2022-10-02 10:00:00;2522.56494140;586.05200195;10336.12597656;3495.79199218;7867.68600000;9072.84899999
N;NORTE;2022-10-02 10:00:00;2393.05908203;1595.64599609;381.31399536;3.00000000;5351.84800000;-978.82900000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 10:00:00;23923.59600000;9969.97000000;10923.14000000;5118.99600000;49935.70000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-02 10:00:00;16866.58398437;6861.41210937;4.00000000;1617.20397949;29692.45300000;-4343.25300000
S;SUL;2022-10-02 10:00:00;2141.38793945;926.85998535;201.69999694;3.00000000;7023.71500000;-3750.76700000
NE;NORDESTE;2022-10-02 11:00:00;2767.32104492;587.66101074;9382.21679687;3474.97509765;7922.10500000;8290.06900000
N;NORTE;2022-10-02 11:00:00;2344.75903320;1591.50500488;354.13000488;3.00000000;5399.44200000;-1106.04799999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 11:00:00;25258.09300000;9941.57700000;9934.83800000;5091.38200000;50225.89000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-02 11:00:00;17131.04882812;6835.33593750;4.00000000;1610.40698242;29900.19599999;-4319.40399999
S;SUL;2022-10-02 11:00:00;3014.96411132;927.07501220;194.49099731;3.00000000;7004.14700000;-2864.61700000
NE;NORDESTE;2022-10-02 12:00:00;2801.57592773;591.67199707;8939.14257812;3220.29711914;7999.54999999;7553.13800000
N;NORTE;2022-10-02 12:00:00;2363.41406250;1584.43395996;363.50000000;3.00000000;5453.26399999;-1138.91599999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 12:00:00;26286.07200000;9890.20300000;9481.43100000;4650.16200000;50307.87000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-02 12:00:00;17664.52734375;6784.74218750;4.00000000;1423.86499023;30273.83900000;-4396.70500000
S;SUL;2022-10-02 12:00:00;3456.55493164;929.35498046;174.78799438;3.00000000;6581.21500000;-2017.51700000
NE;NORDESTE;2022-10-02 13:00:00;2815.05493164;592.40698242;8909.08789062;3213.95410156;8170.60099999;7359.90300000
N;NORTE;2022-10-02 13:00:00;2380.29296875;1583.94604492;365.41198730;3.00000000;5672.25900000;-1339.60800000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 13:00:00;26527.50600000;9920.22400000;9435.98700000;4581.34400000;50464.94000000;0.12000000
SE;SUDESTE/CENTRO-OESTE;2022-10-02 13:00:00;17924.41406250;6810.59814453;4.00000000;1361.39001464;30260.93999999;-4160.53799999
S;SUL;2022-10-02 13:00:00;3407.74389648;933.27301025;157.48699951;3.00000000;6361.14000000;-1859.63600000
NE;NORDESTE;2022-10-02 14:00:00;2818.02709960;583.68103027;9493.04687500;3043.43798828;8540.95999999;7397.23300000
N;NORTE;2022-10-02 14:00:00;2380.60205078;1592.49499511;366.36801147;3.00000000;5913.75500000;-1571.29000000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 14:00:00;27528.84600000;9921.90800000;10014.21600000;3998.54800000;51463.40000000;0.12000000
SE;SUDESTE/CENTRO-OESTE;2022-10-02 14:00:00;18047.70507812;6815.20898437;5.00000000;950.10998535;30613.20500000;-4795.18099999
S;SUL;2022-10-02 14:00:00;4282.51220703;930.52301025;149.80099487;2.00000000;6395.48200000;-1030.64600000
NE;NORDESTE;2022-10-02 15:00:00;2968.85400390;578.99700927;10329.01660156;2769.30688476;9087.10200000;7559.07300000
N;NORTE;2022-10-02 15:00:00;2391.91210937;1615.58105468;345.65399169;2.00000000;6115.19100000;-1760.04400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 15:00:00;29307.28100000;9929.37800000;10835.75800000;3550.91500000;53623.22000000;0.12000000
SE;SUDESTE/CENTRO-OESTE;2022-10-02 15:00:00;18307.71679687;6803.04296875;5.00000000;778.60797119;31627.82999999;-5733.46300000
S;SUL;2022-10-02 15:00:00;5638.79882812;931.75701904;156.08700561;1.00000000;6793.09200000;-65.44900000
NE;NORDESTE;2022-10-02 16:00:00;3465.80590820;594.86700439;10979.71582031;1534.95800781;9767.52000000;6807.82700000
N;NORTE;2022-10-02 16:00:00;2730.20605468;1648.20898437;312.73001098;1.00000000;6266.90300000;-1574.75800000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 16:00:00;33305.52400000;10001.07000000;11428.89000000;2252.38700000;56987.76000000;0.11000000
SE;SUDESTE/CENTRO-OESTE;2022-10-02 16:00:00;19283.91210937;6829.21582031;5.00000000;715.42901611;33247.64699999;-6414.08900000
S;SUL;2022-10-02 16:00:00;7825.59912109;928.77801513;131.44400024;1.00000000;7705.68899999;1181.13200000
NE;NORDESTE;2022-10-02 17:00:00;4372.23583984;587.76202392;11146.96777343;187.08900451;10734.38599999;5559.66900000
N;NORTE;2022-10-02 17:00:00;3609.70605468;1651.16796875;271.11401367;0E-8;6368.46300000;-836.47500000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 17:00:00;40551.90400000;9990.17900000;11565.11900000;351.10600000;62458.23000000;0.08000000
SE;SUDESTE/CENTRO-OESTE;2022-10-02 17:00:00;21985.49414062;6823.41015625;5.00000000;163.01699829;36170.71000000;-7193.78800000
S;SUL;2022-10-02 17:00:00;10584.46679687;927.83898925;142.03700256;1.00000000;9184.66699999;2470.67600000
NE;NORDESTE;2022-10-02 18:00:00;5002.46386718;585.19702148;11950.20214843;8.52600002;11877.49099999;5668.89800000
N;NORTE;2022-10-02 18:00:00;4480.13281250;1647.93395996;293.14700317;0E-8;6696.43800000;-275.22400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 18:00:00;47345.25700000;9984.10100000;12382.96500000;38.88200000;69751.12000000;0.08000000
SE;SUDESTE/CENTRO-OESTE;2022-10-02 18:00:00;25502.19335937;6825.15478515;5.00000000;29.35600090;40288.41800000;-7926.71299999
S;SUL;2022-10-02 18:00:00;12360.46582031;925.81500244;134.61599731;1.00000000;10888.77599999;2533.12100000
NE;NORDESTE;2022-10-02 19:00:00;5506.52685546;586.63397216;12922.03222656;0.90499997;11913.43299999;7102.66499999
N;NORTE;2022-10-02 19:00:00;4383.86523437;1657.54394531;337.14498901;0E-8;6939.68900000;-561.13499999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 19:00:00;48207.18900000;10063.93800000;13403.14700000;27.02400000;71701.21000000;0.09000000
SE;SUDESTE/CENTRO-OESTE;2022-10-02 19:00:00;25123.21679687;6892.49316406;5.00000000;25.11899948;41091.05799999;-9045.22899999
S;SUL;2022-10-02 19:00:00;13193.58007812;927.26702880;138.97000122;1.00000000;11757.03199999;2503.78500000
NE;NORDESTE;2022-10-02 20:00:00;5510.33398437;587.39099121;13165.11230468;0.64399999;11859.03700000;7404.44400000
N;NORTE;2022-10-02 20:00:00;4320.26416015;1672.01696777;366.58898925;0E-8;6972.45600000;-613.58600000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 20:00:00;46387.09500000;10114.87800000;13759.07200000;26.64600000;70287.60000000;0.09000000
SE;SUDESTE/CENTRO-OESTE;2022-10-02 20:00:00;23925.61914062;6925.60205078;5.00000000;25.00200080;40262.99299999;-9381.77000000
S;SUL;2022-10-02 20:00:00;12630.87792968;929.86798095;222.37100219;1.00000000;11193.11000000;2591.00699999
NE;NORDESTE;2022-10-02 21:00:00;5392.81005859;588.31597900;13557.99902343;0.64499998;11970.56300000;7569.20700000
N;NORTE;2022-10-02 21:00:00;4165.66308593;1675.55700683;370.47799682;0E-8;7079.06000000;-867.36200000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 21:00:00;45143.40500000;10141.85600000;14367.19400000;26.66000000;69679.03000000;0.09000000
SE;SUDESTE/CENTRO-OESTE;2022-10-02 21:00:00;23244.56445312;6950.98193359;5.00000000;25.01499938;39782.47000000;-9556.90800000
S;SUL;2022-10-02 21:00:00;12340.36718750;927.00097656;433.71701049;1.00000000;10846.93400000;2855.15099999
NE;NORDESTE;2022-10-02 22:00:00;5145.79589843;592.65997314;13779.67089843;0.62599998;12000.19799999;7518.55500000
N;NORTE;2022-10-02 22:00:00;3415.67895507;1624.52905273;374.20498657;0E-8;7089.81000000;-1675.39700000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 22:00:00;43187.99100000;10101.61400000;14622.29300000;26.64000000;67938.47000000;0.06000000
SE;SUDESTE/CENTRO-OESTE;2022-10-02 22:00:00;22536.05664062;6960.23876953;5.00000000;25.01399993;38513.51799999;-8987.20800000
S;SUL;2022-10-02 22:00:00;12090.45898437;924.18597412;463.41699218;1.00000000;10334.94700000;3144.11499999
NE;NORDESTE;2022-10-02 23:00:00;4281.78906250;593.38000488;13910.29199218;0.58200001;11754.35499999;7031.68800000
N;NORTE;2022-10-02 23:00:00;2926.53002929;1669.12805175;317.02600097;0E-8;7311.65600000;-2398.97199999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-02 23:00:00;39463.81100000;10136.24400000;14759.42800000;26.59800000;64386.01000000;0.07000000
SE;SUDESTE/CENTRO-OESTE;2022-10-02 23:00:00;20954.73437500;6946.42089843;5.00000000;25.01600074;35959.18099999;-8028.01000000
S;SUL;2022-10-02 23:00:00;11300.75781250;927.31500244;527.10998535;1.00000000;9360.81700000;3395.36599999
NE;NORDESTE;2022-10-03 00:00:00;3668.07299804;591.66400146;13732.71484375;0.47799998;11333.18300000;6659.74700000
N;NORTE;2022-10-03 00:00:00;2708.52807617;1666.59704589;325.64300537;0E-8;7231.07400000;-2530.30600000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-03 00:00:00;35943.81800000;10101.16500000;14605.11100000;26.50500000;60676.60000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-03 00:00:00;19443.29296875;6910.66894531;5.00000000;25.02700042;33551.55100000;-7167.56200000
S;SUL;2022-10-03 00:00:00;10123.92382812;932.23498535;541.75299072;1.00000000;8560.79099999;3038.12100000
NE;NORDESTE;2022-10-03 01:00:00;3001.48608398;593.71997070;13406.41699218;3.63800001;10945.36500000;6059.89600000
N;NORTE;2022-10-03 01:00:00;2638.80395507;1647.24194335;324.88000488;0E-8;7131.68500000;-2520.75900000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-03 01:00:00;34123.34900000;9836.33200000;14223.73900000;29.66500000;58213.09000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-03 01:00:00;18976.00000000;6662.14306640;5.00000000;25.02700042;31955.94900000;-6287.77900000
S;SUL;2022-10-03 01:00:00;9507.05859375;933.22698974;487.44198608;1.00000000;8180.08600000;2748.64199999
NE;NORDESTE;2022-10-03 02:00:00;2989.49902343;591.39501953;13155.70605468;0.56900000;10690.78799999;6046.38099999
N;NORTE;2022-10-03 02:00:00;2462.40991210;1637.10302734;337.77801513;0E-8;7044.36800000;-2607.07700000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-03 02:00:00;33257.78100000;9705.49900000;14022.79900000;26.58400000;57012.66000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-03 02:00:00;18785.76367187;6542.77294921;4.00000000;25.01499938;31197.85700000;-5840.30599999
S;SUL;2022-10-03 02:00:00;9020.10937500;934.22802734;525.31500244;1.00000000;8079.64999999;2401.00200000
NE;NORDESTE;2022-10-03 03:00:00;3016.42407226;588.01397705;12894.67187500;1.15699994;10531.21699999;5969.04999999
N;NORTE;2022-10-03 03:00:00;2460.27197265;1633.04003906;357.02499389;0E-8;6903.33800000;-2453.00100000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-03 03:00:00;32589.69500000;9711.79600000;13809.77400000;27.18900000;56138.45000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-03 03:00:00;18488.50390625;6555.67089843;4.00000000;25.03199958;30628.26099999;-5555.05400000
S;SUL;2022-10-03 03:00:00;8624.49511718;935.07098388;554.07702636;1.00000000;8075.63799999;2039.00500000
NE;NORDESTE;2022-10-03 04:00:00;2832.61108398;590.03399658;12643.91796875;0.77600002;10414.61600000;5652.72300000
N;NORTE;2022-10-03 04:00:00;2690.27001953;1636.50695800;370.79901123;0E-8;6766.52600000;-2068.94999999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-10-03 04:00:00;33068.52700000;9701.15900000;13580.11100000;26.78600000;56376.58000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-10-03 04:00:00;18664.68945312;6543.92480468;4.00000000;25.01000022;30962.07199999;-5724.44800000
S;SUL;2022-10-03 04:00:00;8880.95703125;930.69299316;561.39398193;1.00000000;8233.36899999;2140.67500000
NE;NORDESTE;2022-10-03 05:00:00;2780.15698242;596.96197509;12313.43554687;96.67700195;9838.09700000;5949.13500000
