id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
S;SUL;2021-11-10 00:00:00;2408.78100000;1851.25500000;833.57800000;1.00000000;12016.99200000;-6922.37800000
NE;NORDESTE;2021-11-10 01:00:00;4295.96300000;5119.60400000;7876.62500000;0E-8;11967.84700000;5324.34500000
N;NORTE;2021-11-10 01:00:00;6752.52400000;3266.44199999;285.16199999;0E-8;6206.50500000;4097.62300000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 01:00:00;32266.66800000;21898.54100000;8911.61800000;1.01400000;65410.74000000;-2332.90000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 01:00:00;19112.81499999;11646.94300000;7.00000000;0.01400000;35934.48899999;-5167.71700000
S;SUL;2021-11-10 01:00:00;2105.36600000;1865.55200000;742.83100000;1.00000000;11301.90100000;-6587.15200000
NE;NORDESTE;2021-11-10 02:00:00;4237.45699999;5112.73400000;7701.45400000;0E-8;11631.61100000;5420.03399999
N;NORTE;2021-11-10 02:00:00;6479.75900000;3265.29300000;275.73500000;0E-8;6066.26700000;3954.52000000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 02:00:00;30777.92300000;21856.64000000;8621.98600000;1.01300000;63411.69000000;-2154.13000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 02:00:00;18042.64099999;11614.09999999;6.00000000;0.01300000;34806.36999999;-5143.61600000
S;SUL;2021-11-10 02:00:00;2018.06600000;1864.51300000;638.79700000;1.00000000;10907.44400000;-6385.06800000
NE;NORDESTE;2021-11-10 03:00:00;4189.93100000;5086.22000000;7364.99499999;0E-8;11367.89600000;5273.25000000
N;NORTE;2021-11-10 03:00:00;6176.45000000;3273.05300000;285.88000000;0E-8;5925.72200000;3809.66100000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 03:00:00;30107.18100000;21863.55600000;8254.57300000;1.00800000;62241.03000000;-2014.71000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 03:00:00;17765.75300000;11642.97100000;6.00000000;0.00800000;34181.47000000;-4766.73800000
S;SUL;2021-11-10 03:00:00;1975.04699999;1861.31200000;597.69800000;1.00000000;10765.93999999;-6330.88300000
NE;NORDESTE;2021-11-10 04:00:00;4205.74899999;5085.70800000;7092.04700000;0E-8;11272.28500000;5111.21900000
N;NORTE;2021-11-10 04:00:00;6264.98999999;3272.95100000;293.51400000;0E-8;5788.60899999;4042.84599999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 04:00:00;30366.28400000;21862.87900000;7964.46400000;1.01600000;62161.95000000;-1967.31000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 04:00:00;17944.74800000;11668.55499999;6.00000000;0.01600000;34299.50200000;-4680.18300000
S;SUL;2021-11-10 04:00:00;1950.79700000;1835.66500000;572.90300000;1.00000000;10801.55800000;-6441.19299999
NE;NORDESTE;2021-11-10 05:00:00;4200.23399999;5085.29500000;6860.74499999;131.19600000;10659.57899999;5617.89100000
N;NORTE;2021-11-10 05:00:00;6545.05200000;3274.54400000;217.12800000;0E-8;5697.44800000;4339.27600000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 05:00:00;30744.11100000;21870.28100000;7640.67200000;145.39600000;62375.87000000;-1975.41000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 05:00:00;18063.67500000;11663.25799999;6.00000000;13.20000000;34958.11100000;-5211.97800000
S;SUL;2021-11-10 05:00:00;1935.15000000;1847.18400000;556.79900000;1.00000000;11060.73000000;-6720.59700000
NE;NORDESTE;2021-11-10 06:00:00;4065.94700000;4986.66299999;6650.76799999;855.86500000;10642.46499999;5916.77800000
N;NORTE;2021-11-10 06:00:00;6632.65700000;3266.21200000;91.98200000;0E-8;5447.10800000;4543.74299999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 06:00:00;32110.84800000;21847.31300000;7192.20200000;1034.48300000;64765.13000000;-2580.28000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 06:00:00;19198.39899999;11752.98600000;6.00000000;177.61800000;36805.75999999;-5670.75700000
S;SUL;2021-11-10 06:00:00;2213.84499999;1841.45200000;443.45200000;1.00000000;11869.79200000;-7370.04300000
NE;NORDESTE;2021-11-10 07:00:00;4155.37400000;5008.39100000;7433.11400000;1461.19500000;11221.97400000;6836.10000000
N;NORTE;2021-11-10 07:00:00;6564.26500000;3228.32199999;107.98400000;1.00000000;5509.61700000;4391.95400000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 07:00:00;34062.13200000;21894.33200000;8032.31500000;1960.96000000;68716.32000000;-2766.58000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 07:00:00;20301.19300000;11838.57800000;6.00000000;496.76500000;39112.30000000;-6469.76400000
S;SUL;2021-11-10 07:00:00;3041.30000000;1819.04100000;485.21700000;2.00000000;12872.42400000;-7524.86600000
NE;NORDESTE;2021-11-10 08:00:00;3923.49400000;5038.02900000;7514.71199999;1791.75799999;11860.01199999;6407.98100000
N;NORTE;2021-11-10 08:00:00;7119.13500000;3211.06300000;143.93500000;1.00000000;5777.05899999;4698.07400000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 08:00:00;37263.43200000;21880.58100000;8212.47900000;2473.27600000;72594.61000000;-2764.85000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 08:00:00;22475.87700000;11796.00800000;6.00000000;678.51800000;41393.21300000;-6436.81000000
S;SUL;2021-11-10 08:00:00;3744.92600000;1835.48100000;547.83200000;2.00000000;13564.32900000;-7434.09000000
NE;NORDESTE;2021-11-10 09:00:00;3938.68500000;5102.49900000;6517.10400000;1875.68199999;12028.46600000;5405.50400000
N;NORTE;2021-11-10 09:00:00;7853.94500000;3203.09100000;153.84600000;1.00000000;5924.26300000;5287.61899999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 09:00:00;39835.09100000;21832.78800000;7099.17400000;2678.60800000;74210.71000000;-2765.04000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 09:00:00;23306.74900000;11690.84300000;6.00000000;799.92600000;42561.27100000;-6757.75300000
S;SUL;2021-11-10 09:00:00;4735.71199999;1836.35500000;422.22400000;2.00000000;13696.70500000;-6700.41400000
NE;NORDESTE;2021-11-10 10:00:00;4154.30199999;5070.84399999;5781.49100000;1897.01500000;12211.25999999;4692.39200000
N;NORTE;2021-11-10 10:00:00;7962.18799999;3194.47700000;176.66500000;1.00000000;5943.40300000;5390.92699999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 10:00:00;41993.49000000;21774.40200000;6420.75000000;2810.49000000;75763.89000000;-2764.76000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 10:00:00;24094.10100000;11661.92099999;6.00000000;910.47500000;43550.31200000;-6877.81500000
S;SUL;2021-11-10 10:00:00;5782.89900000;1847.16000000;456.59399999;2.00000000;14058.91500000;-5970.26200000
NE;NORDESTE;2021-11-10 11:00:00;4000.24900000;5092.92100000;5766.45499999;2017.05600000;12160.50100000;4716.18000000
N;NORTE;2021-11-10 11:00:00;7905.59899999;3188.98599999;159.14700000;1.00000000;5855.92700000;5398.80500000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 11:00:00;41963.62800000;21824.78800000;6525.18900000;2985.00900000;76063.48000000;-2764.87000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 11:00:00;24374.82299999;11699.28400000;6.00000000;964.95300000;43952.55700000;-6907.49700000
S;SUL;2021-11-10 11:00:00;5682.95700000;1843.59700000;593.58700000;2.00000000;14094.49500000;-5972.35399999
NE;NORDESTE;2021-11-10 12:00:00;3914.15000000;5080.50900000;5935.16400000;2071.12799999;11928.74100000;5072.21000000
N;NORTE;2021-11-10 12:00:00;7757.07000000;3177.23100000;150.73100000;1.00000000;5869.23600000;5216.79600000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 12:00:00;39940.02800000;21860.71500000;6766.94000000;3066.88900000;74399.50000000;-2764.93000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 12:00:00;24576.76100000;11763.71700000;6.00000000;992.76100000;43507.40800000;-6168.16900000
S;SUL;2021-11-10 12:00:00;3692.04699999;1839.25799999;675.04499999;2.00000000;13094.11899999;-6885.76900000
NE;NORDESTE;2021-11-10 13:00:00;4302.28500000;5077.23500000;6038.51099999;2113.48999999;12379.23200000;5152.28900000
N;NORTE;2021-11-10 13:00:00;7688.56700000;3166.76000000;158.22900000;1.00000000;6104.87600000;4909.68000000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 13:00:00;42226.85400000;21860.42400000;6994.72300000;2918.98800000;76766.04000000;-2765.05000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 13:00:00;25421.94300000;11767.39000000;7.00000000;802.49800000;44429.01400000;-6430.18300000
S;SUL;2021-11-10 13:00:00;4814.05899999;1849.03900000;790.98300000;2.00000000;13852.91700000;-6396.83600000
NE;NORDESTE;2021-11-10 14:00:00;4569.94600000;4760.09599999;6507.49700000;1836.93800000;12880.42899999;4794.04800000
N;NORTE;2021-11-10 14:00:00;7952.19000000;3151.58099999;153.32000000;1.00000000;6414.24900000;4843.84199999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 14:00:00;45113.11700000;21130.67100000;7534.02400000;2658.91900000;79201.59000000;-2764.86000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 14:00:00;26540.70699999;11355.15899999;7.00000000;818.98100000;45419.19600000;-6697.34899999
S;SUL;2021-11-10 14:00:00;6050.27400000;1863.83500000;866.20700000;2.00000000;14487.71700000;-5705.40100000
NE;NORDESTE;2021-11-10 15:00:00;4647.17800000;4686.57900000;7257.84700000;1384.54500000;13075.37699999;4900.77200000
N;NORTE;2021-11-10 15:00:00;7951.72900000;3150.45799999;147.49500000;0.50000000;6563.49800000;4686.68400000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 15:00:00;45977.12200000;21275.00500000;8350.82600000;1912.36300000;80280.28000000;-2764.96000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 15:00:00;27567.72999999;11599.03500000;7.00000000;525.81800000;45945.77600000;-6246.19300000
S;SUL;2021-11-10 15:00:00;5810.48500000;1838.93300000;938.48399999;1.50000000;14695.62500000;-6106.22300000
NE;NORDESTE;2021-11-10 16:00:00;4500.92300000;4684.70300000;7593.94900000;687.70000000;12912.20300000;4555.07200000
N;NORTE;2021-11-10 16:00:00;7666.49400000;3179.80600000;146.23900000;0E-8;6491.85800000;4500.68099999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 16:00:00;46523.16000000;21329.90200000;8786.54100000;975.63200000;80380.33000000;-2765.09000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 16:00:00;28401.54300000;11633.39500000;7.00000000;286.93200000;46000.77700000;-5671.90700000
S;SUL;2021-11-10 16:00:00;5954.20000000;1831.99800000;1039.35300000;1.00000000;14975.48900000;-6148.93800000
NE;NORDESTE;2021-11-10 17:00:00;4602.05199999;4776.33499999;7777.51699999;78.85800000;12389.99099999;4844.77100000
N;NORTE;2021-11-10 17:00:00;7673.25800000;3193.86100000;109.20200000;0E-8;6256.01200000;4720.30900000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 17:00:00;44677.61400000;21442.69400000;8995.55000000;175.05000000;78055.84000000;-2764.93000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 17:00:00;28331.65000000;11638.56600000;7.00000000;95.19200000;44648.88200000;-4576.47400000
S;SUL;2021-11-10 17:00:00;4070.65400000;1833.93199999;1101.83100000;1.00000000;14760.95200000;-7753.53500000
NE;NORDESTE;2021-11-10 18:00:00;4926.14700000;4955.54199999;8301.59200000;0.07600000;12718.44100000;5464.91600000
N;NORTE;2021-11-10 18:00:00;7732.30000000;3211.41900000;81.70500000;0E-8;6237.78700000;4787.63700000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 18:00:00;45473.48100000;21712.59000000;9580.14300000;6.21700000;79537.17000000;-2764.74000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 18:00:00;28536.76699999;11686.75800000;8.00000000;5.14100000;46121.49900000;-5884.83300000
S;SUL;2021-11-10 18:00:00;4278.26700000;1858.87100000;1188.84600000;1.00000000;14459.44600000;-7132.46200000
NE;NORDESTE;2021-11-10 19:00:00;4969.96199999;5052.44800000;8805.04500000;0E-8;12700.82800000;6126.62700000
N;NORTE;2021-11-10 19:00:00;7857.44699999;3227.97600000;99.85400000;0E-8;6379.30099999;4805.97600000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 19:00:00;46731.84700000;21774.50900000;10051.96800000;1.05400000;81324.46000000;-2765.08000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 19:00:00;28889.62900000;11636.95899999;8.00000000;0.05400000;46975.34000000;-6440.69800000
S;SUL;2021-11-10 19:00:00;5014.80899999;1857.12600000;1139.06900000;1.00000000;15268.99099999;-7256.98699999
NE;NORDESTE;2021-11-10 20:00:00;4998.14799999;5125.67399999;8935.42299999;0E-8;12654.51999999;6404.72500000
N;NORTE;2021-11-10 20:00:00;7560.59400000;3235.67699999;145.38000000;0E-8;6408.94099999;4532.70999999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 20:00:00;45177.74900000;21892.87700000;10205.10400000;1.00000000;80041.60000000;-2764.87000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 20:00:00;27779.46900000;11682.41200000;8.00000000;0E-8;46262.70300000;-6792.82199999
S;SUL;2021-11-10 20:00:00;4839.53799999;1849.11400000;1116.30100000;1.00000000;14715.43100000;-6909.47800000
NE;NORDESTE;2021-11-10 21:00:00;4985.57600000;5136.68099999;9427.75199999;0E-8;13288.33799999;6261.67100000
N;NORTE;2021-11-10 21:00:00;7596.76200000;3225.24800000;177.81400000;0E-8;6489.88200000;4509.94200000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 21:00:00;43987.79900000;21892.49000000;10662.94500000;1.00800000;79309.29000000;-2765.05000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 21:00:00;27321.78400000;11681.90600000;8.00000000;0.00800000;45119.99800000;-6108.29999999
S;SUL;2021-11-10 21:00:00;4083.67699999;1848.65500000;1049.37899999;1.00000000;14411.07000000;-7428.35900000
NE;NORDESTE;2021-11-10 22:00:00;4888.86199999;5154.89200000;9650.93000000;0E-8;13324.03099999;6370.65300000
N;NORTE;2021-11-10 22:00:00;7485.90400000;3231.06400000;237.43100000;0E-8;6554.07899999;4400.32000000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 22:00:00;41056.54600000;21947.27800000;11003.23000000;1.01100000;76773.10000000;-2765.04000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 22:00:00;25692.08999999;11701.94499999;8.00000000;0.01100000;43067.19399999;-5665.14800000
S;SUL;2021-11-10 22:00:00;2989.68999999;1859.37700000;1106.86899999;1.00000000;13827.80000000;-7870.86400000
NE;NORDESTE;2021-11-10 23:00:00;4266.99000000;5153.53199999;9662.78500000;0E-8;12960.59700000;6122.71000000
N;NORTE;2021-11-10 23:00:00;7582.93000000;3238.47400000;290.41600000;0E-8;6494.53200000;4617.28799999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-10 23:00:00;36289.91300000;21972.13100000;11159.79600000;1.01200000;72188.27000000;-2765.42000000
SE;SUDESTE/CENTRO-OESTE;2021-11-10 23:00:00;22193.41900000;11720.89100000;7.50000000;0.01200000;40039.53300000;-6117.71099999
S;SUL;2021-11-10 23:00:00;2246.57399999;1859.23400000;1199.09500000;1.00000000;12693.61200000;-7387.70900000
NE;NORDESTE;2021-11-11 00:00:00;3000.32999999;5155.14599999;9409.56399999;0E-8;12460.39999999;5104.64000000
N;NORTE;2021-11-11 00:00:00;7574.82400000;3244.33699999;301.55800000;0E-8;6361.00900000;4759.71000000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 00:00:00;32060.98700000;22130.99600000;10959.30500000;1.00000000;67917.50000000;-2765.22000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 00:00:00;19520.24600000;11861.97100000;7.00000000;0E-8;37373.84300000;-5984.62600000
S;SUL;2021-11-11 00:00:00;1965.58700000;1869.54200000;1241.18300000;1.00000000;11722.25100000;-6644.93900000
NE;NORDESTE;2021-11-11 01:00:00;2432.83100000;5131.79700000;9115.42299999;0E-8;12038.68400000;4641.36700000
N;NORTE;2021-11-11 01:00:00;6674.83900000;3243.64500000;283.99400000;0E-8;6192.30100000;4010.17699999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 01:00:00;29692.21400000;22086.57600000;10558.87000000;1.01100000;64717.77000000;-2379.10000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 01:00:00;18709.65299999;11832.89900000;7.00000000;0.01100000;35444.39399999;-4894.83100000
S;SUL;2021-11-11 01:00:00;1874.89100000;1878.23500000;1152.45300000;1.00000000;11042.39300000;-6135.81400000
NE;NORDESTE;2021-11-11 02:00:00;2174.50000000;5138.80200000;8849.15899999;0E-8;11748.94300000;4413.51800000
N;NORTE;2021-11-11 02:00:00;6630.85100000;3250.38300000;254.33400000;0E-8;6078.29000000;4057.27800000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 02:00:00;29270.60000000;21775.65500000;10153.22200000;1.01300000;62939.54000000;-1739.05000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 02:00:00;18654.85199999;11522.36699999;6.00000000;0.01300000;34453.05499999;-4269.82300000
S;SUL;2021-11-11 02:00:00;1810.39700000;1864.10300000;1043.72899999;1.00000000;10659.25200000;-5940.02300000
NE;NORDESTE;2021-11-11 03:00:00;1970.12800000;5173.43400000;8754.61500000;0E-8;11527.76300000;4370.41400000
N;NORTE;2021-11-11 03:00:00;6167.50300000;3249.21100000;251.47100000;0E-8;5929.99299999;3738.19200000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 03:00:00;28788.19400000;21795.76900000;9918.96400000;1.00400000;62069.09000000;-1565.16000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 03:00:00;18829.99000000;11518.10000000;6.00000000;0.00400000;34043.04100000;-3688.94700000
S;SUL;2021-11-11 03:00:00;1820.57300000;1855.02400000;906.87800000;1.00000000;10568.29500000;-5984.82000000
NE;NORDESTE;2021-11-11 04:00:00;1945.49900000;5193.30999999;8610.02000000;0E-8;11348.15500000;4400.67400000
N;NORTE;2021-11-11 04:00:00;6250.99000000;3250.59700000;268.85700000;0E-8;5845.89600000;3924.54800000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 04:00:00;28880.34400000;21841.42300000;9826.11900000;1.02800000;62114.13000000;-1565.22000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 04:00:00;18869.08699999;11536.04800000;6.00000000;0.02800000;34263.82799999;-3852.66500000
S;SUL;2021-11-11 04:00:00;1814.76800000;1861.46800000;941.24200000;1.00000000;10656.25000000;-6037.77200000
NE;NORDESTE;2021-11-11 05:00:00;1944.59000000;5167.97200000;8200.83300000;146.94500000;10542.97000000;4917.37000000
N;NORTE;2021-11-11 05:00:00;6423.96500000;3261.57500000;276.97000000;0E-8;5734.06200000;4228.44800000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 05:00:00;29099.74900000;21833.56500000;9439.02100000;155.23900000;62442.78000000;-1915.20000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 05:00:00;18930.88500000;11539.88000000;6.00000000;7.29400000;35183.95300000;-4699.89399999
S;SUL;2021-11-11 05:00:00;1800.30900000;1864.13800000;955.21800000;1.00000000;10981.79100000;-6361.12600000
NE;NORDESTE;2021-11-11 06:00:00;1928.14900000;5141.04000000;7620.63100000;1303.44500000;10482.14800000;5511.11700000
N;NORTE;2021-11-11 06:00:00;6968.24400000;3239.31799999;194.75000000;0E-8;5489.98499999;4912.32700000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 06:00:00;30565.46900000;21902.77000000;8628.02300000;1389.16600000;64878.49000000;-2393.06000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 06:00:00;19782.13199999;11640.34800000;6.00000000;84.72100000;37050.38300000;-5537.18200000
S;SUL;2021-11-11 06:00:00;1886.94400000;1882.06400000;806.64200000;1.00000000;11855.97100000;-7279.32100000
NE;NORDESTE;2021-11-11 07:00:00;1966.04100000;5143.96400000;8098.03199999;2261.68100000;11140.84400000;6328.87400000
N;NORTE;2021-11-11 07:00:00;7716.49999999;3234.25100000;93.53300000;1.00000000;5552.55499999;5492.72900000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 07:00:00;32806.91000000;21982.00700000;9010.00500000;2510.40100000;69074.01000000;-2764.69000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 07:00:00;20931.58499999;11756.64700000;6.00000000;245.72000000;39356.11500000;-6416.16300000
S;SUL;2021-11-11 07:00:00;2192.78399999;1847.14500000;812.44000000;2.00000000;13024.49900000;-8170.12999999
NE;NORDESTE;2021-11-11 08:00:00;1954.13000000;5135.00699999;7098.60300000;2392.22300000;11825.95100000;4754.01200000
N;NORTE;2021-11-11 08:00:00;7716.13700000;3210.80699999;162.03500000;1.00000000;5850.81199999;5239.16700000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 08:00:00;36924.47000000;21961.14800000;8165.58300000;2756.60700000;72572.97000000;-2765.16000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 08:00:00;23724.90400000;11766.33899999;6.00000000;361.38400000;41217.19399999;-5358.56700000
S;SUL;2021-11-11 08:00:00;3529.29900000;1848.99500000;898.94500000;2.00000000;13679.01099999;-7399.77200000
NE;NORDESTE;2021-11-11 09:00:00;1967.14200000;5132.54200000;5915.19000000;2339.77000000;12040.75000000;3313.89400000
N;NORTE;2021-11-11 09:00:00;8171.97300000;3206.80900000;239.37500000;1.00000000;5956.84700000;5662.31000000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 09:00:00;39068.52400000;21793.97400000;7144.74800000;2811.60100000;73583.92000000;-2765.08000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 09:00:00;25072.76800000;11582.18999999;6.00000000;468.83100000;41851.56600000;-4721.77700000
S;SUL;2021-11-11 09:00:00;3856.64099999;1872.43299999;984.18300000;2.00000000;13734.75999999;-7019.50300000
NE;NORDESTE;2021-11-11 10:00:00;2499.57700000;5088.06000000;5372.34599999;2487.73200000;12192.31200000;3255.40300000
N;NORTE;2021-11-11 10:00:00;8268.71800000;3181.41600000;285.35899999;1.00000000;5988.35800000;5748.13500000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 10:00:00;40712.36100000;21580.19800000;6645.78400000;2964.30100000;74667.55000000;-2764.90000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 10:00:00;25196.14399999;11457.02199999;6.00000000;473.56900000;42449.28899999;-5316.55400000
S;SUL;2021-11-11 10:00:00;4747.92200000;1853.70000000;982.07900000;2.00000000;14037.58800000;-6451.88700000
NE;NORDESTE;2021-11-11 11:00:00;2836.26300000;5088.00600000;5528.44199999;2292.55300000;12218.99700000;3526.26700000
N;NORTE;2021-11-11 11:00:00;8406.89900000;2943.07700000;267.22699999;1.00000000;5951.72699999;5666.47600000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 11:00:00;41300.01200000;21295.46600000;6752.50600000;2814.37800000;74927.62000000;-2765.26000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 11:00:00;25228.11600000;11440.92900000;6.00000000;518.82500000;42658.37999999;-5464.51000000
S;SUL;2021-11-11 11:00:00;4828.73400000;1823.45400000;950.83700000;2.00000000;14098.51300000;-6493.48800000
NE;NORDESTE;2021-11-11 12:00:00;2462.42499999;5111.99400000;5895.18300000;2385.64300000;12052.85700000;3802.38800000
N;NORTE;2021-11-11 12:00:00;8555.35399999;2938.44300000;246.31400000;1.00000000;5902.01699999;5839.09400000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 12:00:00;38619.83700000;21366.69500000;7188.76700000;3006.28300000;72946.83000000;-2765.25000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 12:00:00;24496.91900000;11463.62500000;6.00000000;617.64000000;41912.64300000;-5328.45900000
S;SUL;2021-11-11 12:00:00;3105.13900000;1852.63300000;1041.27000000;2.00000000;13079.31200000;-7078.27000000
NE;NORDESTE;2021-11-11 13:00:00;2643.17100000;5082.24300000;6761.49599999;2264.27200000;12496.07500000;4255.10700000
N;NORTE;2021-11-11 13:00:00;8500.44999999;2926.21499999;227.07300000;1.00000000;6183.70000000;5471.03799999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 13:00:00;39850.97500000;21377.00100000;8153.91800000;2785.28200000;74932.15000000;-2764.98000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 13:00:00;25389.02500000;11542.59099999;7.00000000;518.01000000;42475.45700000;-5018.83100000
S;SUL;2021-11-11 13:00:00;3318.32900000;1825.95200000;1158.34900000;2.00000000;13776.92100000;-7472.29100000
NE;NORDESTE;2021-11-11 14:00:00;3078.77699999;5073.50200000;7536.94599999;2199.25500000;12937.18600000;4951.29400000
N;NORTE;2021-11-11 14:00:00;8627.16700000;2915.44600000;234.60400000;1.00000000;6448.45000000;5329.76700000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 14:00:00;40878.21300000;21483.09700000;9083.04800000;2697.38700000;76906.77000000;-2765.03000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 14:00:00;25555.91899999;11670.58400000;7.00000000;495.13200000;43193.20199999;-5464.56700000
S;SUL;2021-11-11 14:00:00;3616.34999999;1823.56500000;1304.49799999;2.00000000;14327.93499999;-7581.52200000
NE;NORDESTE;2021-11-11 15:00:00;3282.18200000;5058.71800000;8256.94599999;1809.64900000;13086.56399999;5320.93100000
N;NORTE;2021-11-11 15:00:00;8427.21800000;2910.09099999;208.78900000;0.50000000;6519.60400000;5026.99399999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 15:00:00;41531.90800000;21449.98600000;9820.08500000;2223.15300000;77790.37000000;-2765.24000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 15:00:00;25928.64999999;11667.36700000;7.00000000;411.50400000;43546.48999999;-5531.96899999
S;SUL;2021-11-11 15:00:00;3893.85800000;1813.81000000;1347.34999999;1.50000000;14637.71400000;-7581.19600000
NE;NORDESTE;2021-11-11 16:00:00;3438.33100000;5066.10300000;8968.14099999;1126.13500000;12872.76099999;5725.94900000
N;NORTE;2021-11-11 16:00:00;8414.90200000;2904.03400000;207.54900000;0E-8;6478.55100000;5047.93400000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 16:00:00;41776.32800000;21591.39800000;10564.65400000;1370.40000000;78067.99000000;-2765.21000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 16:00:00;25984.51100000;11842.01799999;7.00000000;243.26500000;43783.67899999;-5706.88500000
S;SUL;2021-11-11 16:00:00;3938.58399999;1779.24300000;1381.96400000;1.00000000;14932.99399999;-7832.20300000
NE;NORDESTE;2021-11-11 17:00:00;3350.29000000;5093.90500000;9061.99300000;110.82799999;12478.55000000;5138.46600000
N;NORTE;2021-11-11 17:00:00;8301.83500000;2918.65300000;176.55400000;0E-8;6233.16800000;5163.87400000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-11-11 17:00:00;41243.28300000;21747.03800000;10646.75100000;184.05500000;76368.70000000;-2547.57000000
SE;SUDESTE/CENTRO-OESTE;2021-11-11 17:00:00;26596.51400000;11934.61100000;7.00000000;72.22700000;43037.51700000;-4427.16500000
